strategy_id,lineage_id,game,bet_count,current_status,executable_status,implementation_kind,source_paths,git_first_seen_commit,git_last_seen_commit,current_exists,callable_entrypoint,parameter_source,implementation_signature_hash,notes,skip_reason,db_sources,evidence_level
random_1bet,random_1bet__current,UNKNOWN,1,UNKNOWN,UNKNOWN,python,tools/backtest_moderate_selection.py,UNKNOWN,UNKNOWN,True,,,f56c34881fe7377c3b30fe32fedd03410f2042947ae019a27fa7aeafd291c6d7,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
random_1bet_m3plus,random_1bet_m3plus__current,UNKNOWN,1,UNKNOWN,UNKNOWN,python,tools/truth_audit.py,UNKNOWN,UNKNOWN,True,,,ce64d228c89a937b304332a1b11eeba69cb0d07f40b9f9d9f5eea007f2b642c8,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
random_2bet,random_2bet__current,UNKNOWN,2,UNKNOWN,UNKNOWN,python,tools/backtest_moderate_selection.py,UNKNOWN,UNKNOWN,True,,,ef612193811e8c85a46819d8e4fe9d14de2bb73a1819610d4e9ef47ec8f91460,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
ranked_hot,ranked_hot__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/auto_discovery_biglotto.py,UNKNOWN,UNKNOWN,True,,,16f46e90813ac121487ad95aeea1d9eb1814447e03af7ebd773fc414a618ca46,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
ranking_top_strategy_legacy_m3plus,ranking_top_strategy_legacy_m3plus__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mixed,outputs/research/p281a_cross_lottery_prize_aware_validation_20260619.json;tests/test_p281a_cross_lottery_prize_aware_validation.py;tools/p281a_cross_lottery_prize_aware_validation.py,UNKNOWN,UNKNOWN,True,,,606743e836369a6b694f4fedbfaf95d981da1cc1c5766d0678ef3aae6b2eb3c3,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
rate_2bet,rate_2bet__current,UNKNOWN,2,UNKNOWN,UNKNOWN,python,tools/evaluate_39lotto_m3.py;tools/verify_gemini_2bet_claim.py;tools/verify_gemini_3bet_claim.py,UNKNOWN,UNKNOWN,True,,,be3427fbc740d2778b7b49b5d6f8b4e14946b91d82beba280f4fb1113ca20292,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
rate_3bet,rate_3bet__current,UNKNOWN,3,UNKNOWN,UNKNOWN,python,tools/evaluate_39lotto_m3.py;tools/verify_gemini_3bet_claim.py,UNKNOWN,UNKNOWN,True,,,93dac52b93f06216b16272cab191bfd20a0dc4694169b9f3599c15af8f722671,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
read_db_snapshot,read_db_snapshot__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,scripts/p107a_special3_100draw_monitoring_gate.py;scripts/p107b_stale_baseline_guard_repair.py,UNKNOWN,UNKNOWN,True,,,b178bf31f969f942181bb43230c07c49dbc390b76c91811dce7b6a9da220af68,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
recent_cold,recent_cold__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/models/negative_selector.py,UNKNOWN,UNKNOWN,True,,,140fac6b8128733bf58c4cb386f89ae362fc55339c77d54c460f27807974af12,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
recent_hot,recent_hot__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/models/multi_bet_optimizer.py;lottery_api/models/special_predictor.py,UNKNOWN,UNKNOWN,True,,,275306e5fd09e45556d1ecd10ed754df2db42ff2a91bcf246e36d7b052be3ab6,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
recent_position_hot_topk,recent_position_hot_topk__current,UNKNOWN,UNKNOWN,UNKNOWN,DOC_ONLY,doc_only,docs/replay/p106_special3_prospective_evaluation_rerun_20260527.md;docs/replay/p97_special3_special4_dryrun_closure_20260527.md;docs/replay/special3_oos_permutation_review_20260527.md;docs/replay/special3_prospective_dryrun_plan_20260527.md;docs/replay/special3_prospective_evaluation_20260527.md;outputs/replay/p106_special3_prospective_evaluation_rerun_20260527.json;outputs/replay/special3_baseline_dryrun_20260527.json;outputs/replay/special3_baseline_dryrun_20260527.md;outputs/replay/special3_baseline_dryrun_20260527/recent_position_hot_topk.json,UNKNOWN,UNKNOWN,False,,,0485e9bb504cd92f76b8411f92e9775bd953ad9e349806b12b9885ff9fc3dfd6,,DOC_ONLY: mentioned only in docs/evidence/report artifacts.,[],[Inferred]
regime-adaptive,regime-adaptive__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mixed,analysis/power_lotto/p176_advanced_feature_minimal_prototype_read_only.py;docs/replay/p14_ts3_regime_adapter_binding_report_20260515.md;lottery_api/models/replay_strategy_registry.py;outputs/replay/p14_ts3_regime_adapter_binding_20260515.json;outputs/replay/p63_powerlotto_wave6_candidate_planning_20260525.json;outputs/research/power_lotto/p172_new_strategy_prototype_plan_20260601.json;outputs/research/power_lotto/p174_r2_decision_review_20260601.json;outputs/research/power_lotto/p174_r2_decision_review_20260601.md;outputs/research/power_lotto/p175_advanced_feature_candidate_plan_20260601.json;outputs/research/power_lotto/p175_advanced_feature_candidate_plan_20260601.md;outputs/research/power_lotto/p176_advanced_feature_minimal_prototype_read_only_20260601.md,UNKNOWN,UNKNOWN,True,,,8d555e6e79db7dd00ed1b83dc767dacb5badff1e6f0b04f3ac4218b2f2a92506,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
regime-aware,regime-aware__current,UNKNOWN,UNKNOWN,UNKNOWN,MISSING_CODE,json,rejected/bandit_ucb1_2bet_539.json,UNKNOWN,UNKNOWN,False,,,f7ecfa11c6b571ee0dc76709ed6f8ab30fc648fc23d2d74003803a3170e7daf9,,MISSING_CODE: rejected artifact evidence without callable entrypoint.,[],[Inferred]
regime-based,regime-based__current,UNKNOWN,UNKNOWN,UNKNOWN,DOC_ONLY,doc_only,outputs/research/power_lotto/p174_r2_decision_review_20260601.json,UNKNOWN,UNKNOWN,False,,,e1413e0532b516c0e07fc3c13e8c1ae23028ef79140719b52d86cb403f922669,,DOC_ONLY: mentioned only in docs/evidence/report artifacts.,[],[Inferred]
regime-invariant,regime-invariant__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mixed,docs/replay/p14_ts3_regime_adapter_binding_report_20260515.md;lottery_api/models/replay_strategy_registry.py;outputs/replay/p14_ts3_regime_adapter_binding_20260515.json,UNKNOWN,UNKNOWN,True,,,6816f67faecfe87a67da415a0a43f82e7aa65e256a78686402df4893335e6b02,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
regime-sensitive,regime-sensitive__current,UNKNOWN,UNKNOWN,UNKNOWN,DOC_ONLY,doc_only,outputs/replay/p65_wave6_controlled_apply_proposal_20260525.json,UNKNOWN,UNKNOWN,False,,,e57c7ccb1fe217c3899fcb7ec015c7d9a1e338c9ddaeb5d4bc0967e2da1c6fef,,DOC_ONLY: mentioned only in docs/evidence/report artifacts.,[],[Inferred]
regime-specific,regime-specific__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mixed,ai_lab/automl_biglotto/phase3_deep_search.py;outputs/research/p213_new_hypothesis_scouting_plan_20260605.md,UNKNOWN,UNKNOWN,True,,,ea30049ec259f10e09bf3f36b946e4c34d1ddfb41c47007cdb484f460e5ed103,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
regime-switch,regime-switch__current,UNKNOWN,UNKNOWN,UNKNOWN,DOC_ONLY,doc_only,outputs/replay/p55_powerlotto_wave5_candidate_planning_20260525.json,UNKNOWN,UNKNOWN,False,,,e89c8a685cb9ef16fc362d3a062db9ab35e70c14f17e793ca28371aaf135a749,,DOC_ONLY: mentioned only in docs/evidence/report artifacts.,[],[Inferred]
regime-switching,regime-switching__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mixed,analysis/p253c_signal_stability_adoption_audit.py;docs/replay/p13_registry_online_proposal_report_20260515.md;outputs/research/p253c_signal_stability_adoption_audit_20260607.json;outputs/research/p253c_signal_stability_adoption_audit_20260607.md,UNKNOWN,UNKNOWN,True,,,3fd740b3a1fe498c89f7c327d6463067c3a5e71c09e8e9ccd24751bf640bcf35,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
regime_2bet,regime_2bet__current,UNKNOWN,2,UNKNOWN,UNKNOWN,mixed,00-Plan/roadmap/active_task.md;analysis/p246c_big_lotto_addon_impact_audit.py;docs/replay/p13_registry_online_proposal_report_20260515.md;docs/replay/p43_wave3_biglotto_production_apply_20260523.md;docs/replay/p44_wave3_biglotto_performance_analysis_20260523.md;lottery_api/models/replay_strategy_registry.py;outputs/replay/p14_ts3_regime_adapter_binding_20260515.json;outputs/replay/post_v3_pr97_postmerge_ui_smoke_20260514.md;outputs/replay/strategy_catalog_inventory_20260512.md;outputs/research/p246c_big_lotto_addon_impact_audit_20260605.json;outputs/research/p246c_big_lotto_addon_impact_audit_20260605.md;outputs/research/p258n_d3_strategy_status_audit_payload_20260609.json;outputs/research/p263a_d3_strategy_status_coverage_audit_20260609.json;tests/test_p263a_d3_strategy_status_coverage_audit.py;tests/test_p263b_d3_strategy_status_ssot_rebuild.py;tests/test_p37_wave2_daily539_production_apply.py,cf49d5b1c5bb7ee6f3e7bf58736d04ab8a502df0,cf49d5b1c5bb7ee6f3e7bf58736d04ab8a502df0,True,,,2ba44a443285849d1cbacac9bf25106d8227f05df6dcb54c69f9bfe3fb4a6f70,[Confirmed] DB strategy evidence from immutable read-only introspection,UNKNOWN: source mention found but callable entrypoint not established.,"[{""column"": ""strategy_name"", ""count"": 32, ""earliest_available_timestamp_or_period"": ""2026-03-27 03:34:03"", ""latest_available_timestamp_or_period"": ""2026-04-14 15:18:05"", ""status"": [""RESOLVED""], ""table"": ""prediction_items""}]",[Confirmed]
regime_adaptive_5bet,regime_adaptive_5bet__current,UNKNOWN,5,UNKNOWN,DOC_ONLY,doc_only,docs/replay/p55_powerlotto_wave5_candidate_planning_20260525.md;docs/replay/p63_powerlotto_wave6_candidate_planning_20260525.md;outputs/replay/p55_powerlotto_wave5_candidate_planning_20260525.json;outputs/replay/p63_powerlotto_wave6_candidate_planning_20260525.json,UNKNOWN,UNKNOWN,False,,,81836be59d58dc52426520ad0570926873e9f651f756bae50d8cd7daf78995c9,,DOC_ONLY: mentioned only in docs/evidence/report artifacts.,[],[Inferred]
regime_adaptive_window_strategy,regime_adaptive_window_strategy__current,UNKNOWN,UNKNOWN,UNKNOWN,DOC_ONLY,doc_only,outputs/research/power_lotto/p171_new_strategy_feature_engineering_discovery_plan_20260531.json;outputs/research/power_lotto/p172_new_strategy_prototype_plan_20260601.json;outputs/research/power_lotto/p175_advanced_feature_candidate_plan_20260601.json,UNKNOWN,UNKNOWN,False,,,569f6c447409257b32a0f60ff607f7398ab7a3cdabfe02bc211e745747c549de,,DOC_ONLY: mentioned only in docs/evidence/report artifacts.,[],[Inferred]
regime_analysis,regime_analysis__current,UNKNOWN,UNKNOWN,UNKNOWN,DOC_ONLY,doc_only,outputs/replay/p14_ts3_regime_adapter_binding_20260515.json,UNKNOWN,UNKNOWN,False,,,0646c9de8370844d20c7c1172364d77a64ccfd4f22d1fd95c56c54b5774ef35b,,DOC_ONLY: mentioned only in docs/evidence/report artifacts.,[],[Inferred]
regime_boundary,regime_boundary__current,UNKNOWN,UNKNOWN,UNKNOWN,DOC_ONLY,doc_only,outputs/research/p269b_calendar_regime_pre_registration_design_20260611.json,UNKNOWN,UNKNOWN,False,,,5c0cf1140885ee152bfe59e4cc3f28e415b22f0950976fba2d366359a69dec60,,DOC_ONLY: mentioned only in docs/evidence/report artifacts.,[],[Inferred]
regime_boundary_lock,regime_boundary_lock__current,UNKNOWN,UNKNOWN,UNKNOWN,DOC_ONLY,doc_only,outputs/research/p269b_calendar_regime_pre_registration_design_20260611.json,UNKNOWN,UNKNOWN,False,,,cabf7747e71bf33ee1ac9b652564558baf68dfb17d9eca3005a4214cb55c04ad,,DOC_ONLY: mentioned only in docs/evidence/report artifacts.,[],[Inferred]
regime_change,regime_change__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mixed,outputs/research/p241b_p234_statistical_diagnostics_inventory_20260605.md;scripts/p106_special3_prospective_evaluation_rerun.py,UNKNOWN,UNKNOWN,True,,,0dbf1447b3b13003c5cdb5cc04eb9393415c1b3cc825bc6637166c8128adf94a,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
regime_change_detected,regime_change_detected__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mixed,outputs/replay/p106_special3_prospective_evaluation_rerun_20260527.json;scripts/p106_special3_prospective_evaluation_rerun.py,UNKNOWN,UNKNOWN,True,,,aea3c45ba78159676faa7ee1efb4cd9a698d89bea026cda82a2cd6861fea9c76,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
regime_chaos,regime_chaos__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/models/meta_stacking_2b.py,UNKNOWN,UNKNOWN,True,,,38d51e5055a8f163c12305dea4a18b592fc748d4ad3b8abfc4de29d909d3c776,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
regime_chaotic,regime_chaotic__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,scripts/p64c_zonal_entropy_wave6_determinism_dryrun.py,UNKNOWN,UNKNOWN,True,,,f04e22783c10c5336b5ced1baa724e697ad45c585b16d520a195dbbbcd5e2063,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
regime_chaotic_pct,regime_chaotic_pct__current,UNKNOWN,UNKNOWN,UNKNOWN,DOC_ONLY,doc_only,outputs/replay/p91_all_strategy_replay_expansion_inventory_20260526.json,UNKNOWN,UNKNOWN,False,,,60216617c9c083e1f1457922fbc9a7afd6b34ac98f5f0808e5b0314e14bceed8,,DOC_ONLY: mentioned only in docs/evidence/report artifacts.,[],[Inferred]
regime_count_or_parameter_count_when_applicable,regime_count_or_parameter_count_when_applicable__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mixed,outputs/research/p258c_d3_adversarial_null_gate_preregistration_20260608.json;tests/test_p258c_d3_adversarial_null_gate_preregistration.py,UNKNOWN,UNKNOWN,True,,,86f401c08956a8757fa7089e6265d654e3a092b6ea591fb599204bf78b4e924f,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
regime_counts,regime_counts__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/verify_orthogonal_ensemble_500.py,UNKNOWN,UNKNOWN,True,,,31cdac95d90c5fb1c93253e131376fac2c3b77ef00b4aeefa8861819dcff26d3,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
regime_detector,regime_detector__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/analyze_biglotto_115000016.py;lottery_api/models/multi_bet_optimizer.py;lottery_api/models/sgp_strategy.py;lottery_api/models/unified_predictor.py;tools/backtest_power_regime_adaptive_5bet.py;tools/backtest_power_structural_5bet.py;tools/check_power_regime.py;tools/comprehensive_backtest_1000.py;tools/predict_power_regime_adaptive_5bet.py;tools/predict_power_ultimate_5bet.py;tools/train_meta_stacker.py;tools/train_stacker_v2.py,UNKNOWN,UNKNOWN,True,,,3bbe51f1d56e1ed69a8f02c97a33ae8046ea4a8b28827339531e48cf70c7a8af,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
regime_dist,regime_dist__current,UNKNOWN,UNKNOWN,UNKNOWN,MISSING_CODE,json,rejected/sgp_power_017_research.json,UNKNOWN,UNKNOWN,False,,,1ade439770bc3a4c145e31dbc0bb0850a9c3d244c84472ff41d74e010261ae60,,MISSING_CODE: rejected artifact evidence without callable entrypoint.,[],[Inferred]
regime_distribution,regime_distribution__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mixed,outputs/replay/p64c_zonal_entropy_wave6_determinism_dryrun_20260525.json;outputs/replay/p65_wave6_controlled_apply_proposal_20260525.json;scripts/p64c_zonal_entropy_wave6_determinism_dryrun.py;tests/test_p64c_zonal_entropy_wave6_determinism_dryrun.py,UNKNOWN,UNKNOWN,True,,,79d119c7643e8660c21f3fed0d49a5681c845509f4f87447baa384bc4e2e30b5,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
regime_features,regime_features__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/research_regime_specific_discovery.py,UNKNOWN,UNKNOWN,True,,,1959bd04721295ad04b8f5e175abe86d70b89ee332b53c4b3151a06081f8b42a,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
regime_gated,regime_gated__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mixed,ai_lab/automl_biglotto/SYSTEM_GUIDE.md;ai_lab/automl_biglotto/main.py;ai_lab/automl_biglotto/phase3_deep_search.py,UNKNOWN,UNKNOWN,True,,,30a9e0e208bbf2d0e6330e834aa46a933d95ed075c6eb7421f491d257269b059,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
regime_history,regime_history__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,ai_lab/automl_biglotto/phase3_deep_search.py,UNKNOWN,UNKNOWN,True,,,bd0b4f87832d65ee70bb91e353cd721e72f8834881e6a87b9bd81f8ffd3cd9c8,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
regime_idx,regime_idx__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/models/meta_stacking_2b.py,UNKNOWN,UNKNOWN,True,,,5845be43467a525a020815c1a7a1ac31f63a77457ce9c00cebb68c915338b075,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
regime_info,regime_info__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/models/multi_bet_optimizer.py;lottery_api/models/regime_detector.py;lottery_api/models/sgp_strategy.py;lottery_api/models/unified_predictor.py;scripts/p106_special3_prospective_evaluation_rerun.py;tools/backtest_power_regime_adaptive_5bet.py;tools/check_power_regime.py;tools/comprehensive_backtest_1000.py;tools/predict_power_regime_adaptive_5bet.py;tools/predict_power_ultimate_5bet.py;tools/train_meta_stacker.py,UNKNOWN,UNKNOWN,True,,,5f474ba7ef08fe2fd8f9c1135f230baed0fb1d170b768e3f2bf24c17440128d7,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
regime_label,regime_label__current,UNKNOWN,UNKNOWN,UNKNOWN,DOC_ONLY,doc_only,outputs/research/power_lotto/p171_new_strategy_feature_engineering_discovery_plan_20260531.json;outputs/research/power_lotto/p171_new_strategy_feature_engineering_discovery_plan_20260531.md,UNKNOWN,UNKNOWN,False,,,4e1f840f5748459b2133d1da3088ea77e27422df7bdb2a3f7b094ce17a6d295c,,DOC_ONLY: mentioned only in docs/evidence/report artifacts.,[],[Inferred]
regime_label_permutation,regime_label_permutation__current,UNKNOWN,UNKNOWN,UNKNOWN,DOC_ONLY,doc_only,outputs/research/p269b_calendar_regime_pre_registration_design_20260611.json,UNKNOWN,UNKNOWN,False,,,045d493739dd5963adc97dc06d9bb3cbcc27ed6b390a41d11ceec1b993f26be5,,DOC_ONLY: mentioned only in docs/evidence/report artifacts.,[],[Inferred]
regime_map,regime_map__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/models/meta_stacking_2b.py,UNKNOWN,UNKNOWN,True,,,77b4fa2d3347384efc8e76d5c7b89ea9b54f06f7d91a30283f6cbf112e8f11a1,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
regime_modification_after_null,regime_modification_after_null__current,UNKNOWN,UNKNOWN,UNKNOWN,DOC_ONLY,doc_only,outputs/research/p269b_calendar_regime_pre_registration_design_20260611.json,UNKNOWN,UNKNOWN,False,,,8eba54ebb319589f3148682283f2b8441dab7455f6a42c2386a78dc44573d499,,DOC_ONLY: mentioned only in docs/evidence/report artifacts.,[],[Inferred]
regime_momentum,regime_momentum__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mixed,ai_lab/automl_biglotto/SYSTEM_GUIDE.md;ai_lab/automl_biglotto/main.py;ai_lab/automl_biglotto/phase3_deep_search.py,UNKNOWN,UNKNOWN,True,,,c1be2877988aa3e250945312c52455ff54ffd109f30a1d378606d96bf4d1ceda,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
regime_monitor,regime_monitor__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mixed,analysis/p253c_signal_stability_adoption_audit.py;lottery_api/routes/prediction.py;outputs/research/p253c_signal_stability_adoption_audit_20260607.json;outputs/research/p253c_signal_stability_adoption_audit_20260607.md,UNKNOWN,UNKNOWN,True,,,fc373f33301919bd45cea606a745175fb8dba0ab833e01993b9c12d6fbf52a29,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
regime_note,regime_note__current,UNKNOWN,UNKNOWN,UNKNOWN,DOC_ONLY,doc_only,outputs/replay/p65_wave6_controlled_apply_proposal_20260525.json,UNKNOWN,UNKNOWN,False,,,b938398d526e39e73d7bc06941a43922dbc270e9e03edff8a3ca18380eba3417,,DOC_ONLY: mentioned only in docs/evidence/report artifacts.,[],[Inferred]
regime_order,regime_order__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/models/meta_stacking_2b.py,UNKNOWN,UNKNOWN,True,,,824ec19acffa52ef48595e01b5b9c8a8f44797928a5fa759218a0e746f064c33,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
regime_predict,regime_predict__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/research_39lotto_step4_8.py,UNKNOWN,UNKNOWN,True,,,02f793ad163a6d34e09d8a42884592429496adee12e15bbb5c56ee0af380ad35,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
regime_results,regime_results__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/comprehensive_backtest_1000.py,UNKNOWN,UNKNOWN,True,,,67e1ac05e283561e22b7d1046a2ab7d3b84266a7971dd8168aa6f57a35ce9a54,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
regime_stability_score,regime_stability_score__current,UNKNOWN,UNKNOWN,UNKNOWN,DOC_ONLY,doc_only,outputs/research/power_lotto/p171_new_strategy_feature_engineering_discovery_plan_20260531.json;outputs/research/power_lotto/p171_new_strategy_feature_engineering_discovery_plan_20260531.md,UNKNOWN,UNKNOWN,False,,,8907ba8a98866b5114fc8f52b7688843826f27864a7c73da9baee299c9764a11,,DOC_ONLY: mentioned only in docs/evidence/report artifacts.,[],[Inferred]
regime_stable,regime_stable__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,scripts/p64c_zonal_entropy_wave6_determinism_dryrun.py,UNKNOWN,UNKNOWN,True,,,7ee4fab60378773b525c95f2cb55947231a253e675da0f5102ab3b87c2abf620,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
regime_stats,regime_stats__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/models/mab_ensemble.py;tools/evo_audit_rigorous.py,UNKNOWN,UNKNOWN,True,,,b84fd1d5cce1bc54a942315937ebb63377b47947d7ef2e3133b5d79ab5719493,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
regime_trans,regime_trans__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/models/meta_stacking_2b.py,UNKNOWN,UNKNOWN,True,,,b58f73f10b2a73714a2022145789d7451cc260b9d6fa0bca382ba533ec487f05,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
regime_unknown,regime_unknown__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,scripts/p64c_zonal_entropy_wave6_determinism_dryrun.py,UNKNOWN,UNKNOWN,True,,,99702a1b51950a3298e89c2a3fc5cf65a4dce06c634df705dd41d64a5eb595d3,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
regime_vec,regime_vec__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/models/meta_stacking_predictor.py,UNKNOWN,UNKNOWN,True,,,b3e5b234ce4f8cbbad394d56d531c44b24e41d32b0de1a914761781930f2970a,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
regime_weights,regime_weights__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,lottery_api/models/multi_bet_optimizer.py;lottery_api/models/special_predictor.py,UNKNOWN,UNKNOWN,True,,,771f21518f46f81bc424d3d09bd56935e496a8c9aaab62562d88f1a705645916,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
regime_window,regime_window__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,ai_lab/automl_biglotto/phase3_deep_search.py,UNKNOWN,UNKNOWN,True,,,57f722b170abb07237ea4b9e00794ed0c08f750b1f112ab2910b36c8e334c9fd,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
regime_window_sizes,regime_window_sizes__current,UNKNOWN,UNKNOWN,UNKNOWN,DOC_ONLY,doc_only,outputs/research/power_lotto/p175_advanced_feature_candidate_plan_20260601.json,UNKNOWN,UNKNOWN,False,,,555fd012e0d4b24e9b48e2020c4bf6eb9e8c0eda73f4b96aca53a4078ea0e6ed,,DOC_ONLY: mentioned only in docs/evidence/report artifacts.,[],[Inferred]
regime_windows,regime_windows__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mixed,analysis/power_lotto/p176_advanced_feature_minimal_prototype_read_only.py;outputs/research/power_lotto/p176_advanced_feature_minimal_prototype_read_only_20260601.json,UNKNOWN,UNKNOWN,True,,,c26c142058f23c32b9b7739e092dcdebc3a26fbf8683baa5aeb43922f855df35,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
registered_without_rows_flagged,registered_without_rows_flagged__current,UNKNOWN,UNKNOWN,UNKNOWN,DOC_ONLY,doc_only,outputs/research/p262b_replay_overview_coverage_remediation_20260609.json,UNKNOWN,UNKNOWN,False,,,56334b363d6dfa927fe4e814cace10c47fadb8c4697701cb1af4438397a50ea5,,DOC_ONLY: mentioned only in docs/evidence/report artifacts.,[],[Inferred]
remaining_for_cold,remaining_for_cold__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,python,tools/generate_final_5bet.py,UNKNOWN,UNKNOWN,True,,,9f259c46525bc56d72ee25590612981f2671c1558249061c6221da639b4d416f,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
replay_available_flag,replay_available_flag__current,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mixed,outputs/replay/p31a_wave1_daily539_retired_adapter_readiness_20260523.json;scripts/p31a_wave1_daily539_retired_adapter_readiness.py;tests/test_p31a_lifecycle_semantics.py;tests/test_p31a_wave1_daily539_retired_adapter_readiness.py,UNKNOWN,UNKNOWN,True,,,b4a78edf6093c57858d7909f5a0b12b6e489bbd686287bccae1cf2cbd528056c,,UNKNOWN: source mention found but callable entrypoint not established.,[],[Inferred]
