lottery_type,window,combination_size,strategy_ids,sample_size_draws,sample_size_rows,rows_per_draw,ticket_budget_m,ticket_budget_ratio_vs_min,ticket_budget_ratio_vs_median,hit_at_least_1_rate,hit_at_least_2_rate,hit_at_least_3_rate,random_baseline_status,random_expected_hit_at_least_1_rate,random_expected_hit_at_least_2_rate,random_expected_hit_at_least_3_rate,descriptive_delta_vs_baseline_hit_at_least_1,descriptive_delta_vs_baseline_hit_at_least_2,descriptive_delta_vs_baseline_hit_at_least_3,equal_budget_status,equal_budget_method,equal_budget_hit_at_least_1_rate,equal_budget_hit_at_least_2_rate,equal_budget_hit_at_least_3_rate,inference_status,binom_p_hit_at_least_1_one_sided,binom_p_hit_at_least_2_one_sided,binom_p_hit_at_least_3_one_sided
DAILY_539,recent_750,3,daily539_f4cold_5bet|daily539_markov_cold|markov_1bet_539,750,5250,7.000000,7,7.000000,2.333333,0.996000000000,0.620000000000,0.070666666667,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,0.002157964441,0.048674075776,0.002463857836,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,3.218936e-01,3.800937e-03,4.147887e-01
DAILY_539,recent_50,3,daily539_f4cold_5bet|daily539_markov_cold|midfreq_acb_2bet,50,350,7.000000,7,7.000000,2.333333,1.000000000000,0.800000000000,0.020000000000,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,0.006157964441,0.228674075776,-0.048202808831,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,7.342908e-01,5.870955e-04,9.707538e-01
DAILY_539,recent_300,3,daily539_f4cold_5bet|daily539_markov_cold|midfreq_acb_2bet,300,2100,7.000000,7,7.000000,2.333333,1.000000000000,0.703333333333,0.080000000000,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,0.006157964441,0.132007409109,0.011797191169,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,1.567503e-01,1.686923e-06,2.378502e-01
DAILY_539,recent_750,3,daily539_f4cold_5bet|daily539_markov_cold|midfreq_acb_2bet,750,5250,7.000000,7,7.000000,2.333333,1.000000000000,0.685333333333,0.082666666667,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,0.006157964441,0.114007409109,0.014463857836,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,9.727949e-03,9.417026e-11,7.000104e-02
DAILY_539,recent_50,3,daily539_f4cold_5bet|daily539_markov_cold|midfreq_fourier_2bet,50,350,7.000000,7,7.000000,2.333333,1.000000000000,0.800000000000,0.020000000000,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,0.006157964441,0.228674075776,-0.048202808831,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,7.342908e-01,5.870955e-04,9.707538e-01
DAILY_539,recent_300,3,daily539_f4cold_5bet|daily539_markov_cold|midfreq_fourier_2bet,300,2100,7.000000,7,7.000000,2.333333,1.000000000000,0.703333333333,0.080000000000,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,0.006157964441,0.132007409109,0.011797191169,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,1.567503e-01,1.686923e-06,2.378502e-01
DAILY_539,recent_750,3,daily539_f4cold_5bet|daily539_markov_cold|midfreq_fourier_2bet,750,5250,7.000000,7,7.000000,2.333333,1.000000000000,0.685333333333,0.082666666667,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,0.006157964441,0.114007409109,0.014463857836,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,9.727949e-03,9.417026e-11,7.000104e-02
DAILY_539,recent_50,3,daily539_f4cold_5bet|daily539_markov_cold|p0b_539_3bet_f_cold_fmid,50,350,7.000000,7,7.000000,2.333333,0.980000000000,0.720000000000,0.020000000000,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,-0.013842035559,0.148674075776,-0.048202808831,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,9.617785e-01,2.205714e-02,9.707538e-01
DAILY_539,recent_300,3,daily539_f4cold_5bet|daily539_markov_cold|p0b_539_3bet_f_cold_fmid,300,2100,7.000000,7,7.000000,2.333333,0.996666666667,0.623333333333,0.066666666667,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,0.002824631108,0.052007409109,-0.001536142164,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,4.481235e-01,3.845778e-02,5.746399e-01
DAILY_539,recent_750,3,daily539_f4cold_5bet|daily539_markov_cold|p0b_539_3bet_f_cold_fmid,750,5250,7.000000,7,7.000000,2.333333,0.996000000000,0.621333333333,0.070666666667,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,0.002157964441,0.050007409109,0.002463857836,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,3.218936e-01,3.035410e-03,4.147887e-01
DAILY_539,recent_50,3,daily539_f4cold_5bet|daily539_markov_cold|p0c_539_3bet_f_cold_x2,50,350,7.000000,7,7.000000,2.333333,0.980000000000,0.720000000000,0.020000000000,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,-0.013842035559,0.148674075776,-0.048202808831,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,9.617785e-01,2.205714e-02,9.707538e-01
DAILY_539,recent_300,3,daily539_f4cold_5bet|daily539_markov_cold|p0c_539_3bet_f_cold_x2,300,2100,7.000000,7,7.000000,2.333333,0.996666666667,0.623333333333,0.066666666667,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,0.002824631108,0.052007409109,-0.001536142164,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,4.481235e-01,3.845778e-02,5.746399e-01
DAILY_539,recent_750,3,daily539_f4cold_5bet|daily539_markov_cold|p0c_539_3bet_f_cold_x2,750,5250,7.000000,7,7.000000,2.333333,0.996000000000,0.621333333333,0.070666666667,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,0.002157964441,0.050007409109,0.002463857836,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,3.218936e-01,3.035410e-03,4.147887e-01
DAILY_539,recent_50,3,daily539_f4cold_5bet|daily539_markov_cold|zone_gap_3bet_539,50,350,7.000000,7,7.000000,2.333333,1.000000000000,0.780000000000,0.020000000000,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,0.006157964441,0.208674075776,-0.048202808831,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,7.342908e-01,1.694246e-03,9.707538e-01
DAILY_539,recent_300,3,daily539_f4cold_5bet|daily539_markov_cold|zone_gap_3bet_539,300,2100,7.000000,7,7.000000,2.333333,1.000000000000,0.663333333333,0.073333333333,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,0.006157964441,0.092007409109,0.005130524502,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,1.567503e-01,6.970533e-04,3.939663e-01
DAILY_539,recent_750,3,daily539_f4cold_5bet|daily539_markov_cold|zone_gap_3bet_539,750,5250,7.000000,7,7.000000,2.333333,0.998666666667,0.664000000000,0.074666666667,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,0.004824631108,0.092674075776,0.006463857836,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,5.493460e-02,1.292648e-07,2.603212e-01
DAILY_539,recent_50,3,daily539_f4cold_5bet|markov_1bet_539|midfreq_acb_2bet,50,350,7.000000,7,7.000000,2.333333,1.000000000000,0.800000000000,0.020000000000,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,0.006157964441,0.228674075776,-0.048202808831,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,7.342908e-01,5.870955e-04,9.707538e-01
DAILY_539,recent_300,3,daily539_f4cold_5bet|markov_1bet_539|midfreq_acb_2bet,300,2100,7.000000,7,7.000000,2.333333,1.000000000000,0.703333333333,0.080000000000,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,0.006157964441,0.132007409109,0.011797191169,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,1.567503e-01,1.686923e-06,2.378502e-01
DAILY_539,recent_750,3,daily539_f4cold_5bet|markov_1bet_539|midfreq_acb_2bet,750,5250,7.000000,7,7.000000,2.333333,1.000000000000,0.685333333333,0.082666666667,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,0.006157964441,0.114007409109,0.014463857836,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,9.727949e-03,9.417026e-11,7.000104e-02
DAILY_539,recent_50,3,daily539_f4cold_5bet|markov_1bet_539|midfreq_fourier_2bet,50,350,7.000000,7,7.000000,2.333333,1.000000000000,0.800000000000,0.020000000000,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,0.006157964441,0.228674075776,-0.048202808831,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,7.342908e-01,5.870955e-04,9.707538e-01
DAILY_539,recent_300,3,daily539_f4cold_5bet|markov_1bet_539|midfreq_fourier_2bet,300,2100,7.000000,7,7.000000,2.333333,1.000000000000,0.703333333333,0.080000000000,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,0.006157964441,0.132007409109,0.011797191169,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,1.567503e-01,1.686923e-06,2.378502e-01
DAILY_539,recent_750,3,daily539_f4cold_5bet|markov_1bet_539|midfreq_fourier_2bet,750,5250,7.000000,7,7.000000,2.333333,1.000000000000,0.685333333333,0.082666666667,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,0.006157964441,0.114007409109,0.014463857836,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,9.727949e-03,9.417026e-11,7.000104e-02
DAILY_539,recent_50,3,daily539_f4cold_5bet|markov_1bet_539|p0b_539_3bet_f_cold_fmid,50,350,7.000000,7,7.000000,2.333333,0.980000000000,0.720000000000,0.020000000000,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,-0.013842035559,0.148674075776,-0.048202808831,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,9.617785e-01,2.205714e-02,9.707538e-01
DAILY_539,recent_300,3,daily539_f4cold_5bet|markov_1bet_539|p0b_539_3bet_f_cold_fmid,300,2100,7.000000,7,7.000000,2.333333,0.996666666667,0.623333333333,0.066666666667,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,0.002824631108,0.052007409109,-0.001536142164,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,4.481235e-01,3.845778e-02,5.746399e-01
DAILY_539,recent_750,3,daily539_f4cold_5bet|markov_1bet_539|p0b_539_3bet_f_cold_fmid,750,5250,7.000000,7,7.000000,2.333333,0.996000000000,0.621333333333,0.070666666667,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,0.002157964441,0.050007409109,0.002463857836,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,3.218936e-01,3.035410e-03,4.147887e-01
DAILY_539,recent_50,3,daily539_f4cold_5bet|markov_1bet_539|p0c_539_3bet_f_cold_x2,50,350,7.000000,7,7.000000,2.333333,0.980000000000,0.720000000000,0.020000000000,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,-0.013842035559,0.148674075776,-0.048202808831,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,9.617785e-01,2.205714e-02,9.707538e-01
DAILY_539,recent_300,3,daily539_f4cold_5bet|markov_1bet_539|p0c_539_3bet_f_cold_x2,300,2100,7.000000,7,7.000000,2.333333,0.996666666667,0.623333333333,0.066666666667,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,0.002824631108,0.052007409109,-0.001536142164,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,4.481235e-01,3.845778e-02,5.746399e-01
DAILY_539,recent_750,3,daily539_f4cold_5bet|markov_1bet_539|p0c_539_3bet_f_cold_x2,750,5250,7.000000,7,7.000000,2.333333,0.996000000000,0.621333333333,0.070666666667,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,0.002157964441,0.050007409109,0.002463857836,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,3.218936e-01,3.035410e-03,4.147887e-01
DAILY_539,recent_50,3,daily539_f4cold_5bet|markov_1bet_539|zone_gap_3bet_539,50,350,7.000000,7,7.000000,2.333333,1.000000000000,0.780000000000,0.020000000000,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,0.006157964441,0.208674075776,-0.048202808831,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,7.342908e-01,1.694246e-03,9.707538e-01
DAILY_539,recent_300,3,daily539_f4cold_5bet|markov_1bet_539|zone_gap_3bet_539,300,2100,7.000000,7,7.000000,2.333333,1.000000000000,0.663333333333,0.073333333333,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,0.006157964441,0.092007409109,0.005130524502,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,1.567503e-01,6.970533e-04,3.939663e-01
DAILY_539,recent_750,3,daily539_f4cold_5bet|markov_1bet_539|zone_gap_3bet_539,750,5250,7.000000,7,7.000000,2.333333,0.998666666667,0.664000000000,0.074666666667,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,0.004824631108,0.092674075776,0.006463857836,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,5.493460e-02,1.292648e-07,2.603212e-01
DAILY_539,recent_50,3,daily539_f4cold_5bet|midfreq_acb_2bet|midfreq_fourier_2bet,50,350,7.000000,7,7.000000,2.333333,1.000000000000,0.780000000000,0.020000000000,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,0.006157964441,0.208674075776,-0.048202808831,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,7.342908e-01,1.694246e-03,9.707538e-01
DAILY_539,recent_300,3,daily539_f4cold_5bet|midfreq_acb_2bet|midfreq_fourier_2bet,300,2100,7.000000,7,7.000000,2.333333,1.000000000000,0.650000000000,0.066666666667,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,0.006157964441,0.078674075776,-0.001536142164,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,1.567503e-01,3.284970e-03,5.746399e-01
DAILY_539,recent_750,3,daily539_f4cold_5bet|midfreq_acb_2bet|midfreq_fourier_2bet,750,5250,7.000000,7,7.000000,2.333333,1.000000000000,0.632000000000,0.073333333333,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,0.006157964441,0.060674075776,0.005130524502,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,9.727949e-03,4.152364e-04,3.082571e-01
DAILY_539,recent_50,3,daily539_f4cold_5bet|midfreq_acb_2bet|p0b_539_3bet_f_cold_fmid,50,350,7.000000,7,7.000000,2.333333,1.000000000000,0.780000000000,0.020000000000,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,0.006157964441,0.208674075776,-0.048202808831,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,7.342908e-01,1.694246e-03,9.707538e-01
DAILY_539,recent_300,3,daily539_f4cold_5bet|midfreq_acb_2bet|p0b_539_3bet_f_cold_fmid,300,2100,7.000000,7,7.000000,2.333333,1.000000000000,0.656666666667,0.066666666667,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,0.006157964441,0.085340742443,-0.001536142164,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,1.567503e-01,1.555425e-03,5.746399e-01
DAILY_539,recent_750,3,daily539_f4cold_5bet|midfreq_acb_2bet|p0b_539_3bet_f_cold_fmid,750,5250,7.000000,7,7.000000,2.333333,1.000000000000,0.634666666667,0.073333333333,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,0.006157964441,0.063340742443,0.005130524502,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,9.727949e-03,2.393650e-04,3.082571e-01
DAILY_539,recent_50,3,daily539_f4cold_5bet|midfreq_acb_2bet|p0c_539_3bet_f_cold_x2,50,350,7.000000,7,7.000000,2.333333,1.000000000000,0.780000000000,0.020000000000,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,0.006157964441,0.208674075776,-0.048202808831,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,7.342908e-01,1.694246e-03,9.707538e-01
DAILY_539,recent_300,3,daily539_f4cold_5bet|midfreq_acb_2bet|p0c_539_3bet_f_cold_x2,300,2100,7.000000,7,7.000000,2.333333,1.000000000000,0.656666666667,0.066666666667,COMPUTED_ANALYTIC_HYPERGEOMETRIC_MATCHED_BUDGET,0.993842035559,0.571325924224,0.068202808831,0.006157964441,0.085340742443,-0.001536142164,INSUFFICIENT_RAW_DATA_FOR_ACTUAL_TICKET_SUBSAMPLING,MATCHED_BUDGET_ANALYTIC_RANDOM_REFERENCE,,,,RETROSPECTIVE_EXACT_BINOMIAL_VS_EQUAL_BUDGET_RANDOM_NULL_DESCRIPTIVE_SCREEN,1.567503e-01,1.555425e-03,5.746399e-01
